Model:	LI-7200 Enclosed CO2/H2O Analyzer
SN:	72H-0848
Instrument:	LATICE-Flux_Finse
File Type:	2
Software Version:	8.7.5
Timestamp:	09:30:00
Timezone:	UTC
DATAH	Seconds	Nanoseconds	Diagnostic Value	Diagnostic Value 2	Date	Time	CO2 (mmol/m^3)	H2O (mmol/m^3)	Total Pressure (kPa)	Aux 1 - U (m/s)	Aux 2 - V (m/s)	Aux 3 - W (m/s)	Aux 4 - SOS (m/s)	CO2 dry(umol/mol)	H2O dry(mmol/mol)	Cell Temperature (C)	Temperature In (C)	Temperature Out (C)	Average Signal Strength	CO2 Signal Strength	H2O Signal Strength	Delta Signal Strength	Flow Rate (lpm)	CHK
DATA	1534153232	200000000	8191	1	2018-08-13	09:40:32:200	14.2217	212.933	86.3021	0.377523	0.954011	-0.201261	336.754	395.773	5.92567	14.0448	15.7981	13.6064	101.653	101.249	102.057	-0.808012	14.4462	196
DATA	1534153232	300000000	8191	1	2018-08-13	09:40:32:300	14.219	212.911	86.3045	0.376503	0.987683	-0.253553	336.848	395.667	5.92463	14.0522	15.7638	13.6243	101.654	101.251	102.057	-0.8057	14.4462	 72
DATA	1534153232	400000000	8191	1	2018-08-13	09:40:32:400	14.2195	212.903	86.3021	0.376503	0.967276	-0.289009	336.691	395.713	5.92486	14.0394	15.7918	13.6013	101.653	101.249	102.057	-0.808012	14.4462	220
DATA	1534153232	500000000	8191	1	2018-08-13	09:40:32:500	14.2166	213.005	86.3027	0.346913	0.970337	-0.253298	336.659	395.706	5.92881	14.0382	15.7397	13.6128	101.654	101.251	102.057	-0.8057	14.4462	124
DATA	1534153232	600000000	8191	1	2018-08-13	09:40:32:600	14.2221	213.073	86.3045	0.312222	1.00299	-0.317069	336.724	395.825	5.93018	14.0929	15.7383	13.6816	101.655	101.253	102.057	-0.803375	14.4462	149
DATA	1534153232	700000000	8191	1	2018-08-13	09:40:32:700	14.2208	213.111	86.298	0.376503	0.985642	-0.221157	336.691	395.785	5.93115	14.0797	15.6569	13.6854	101.653	101.249	102.057	-0.808001	14.4462	183
DATA	1534153232	800000000	8191	1	2018-08-13	09:40:32:800	14.217	212.809	86.2992	0.378544	0.951971	-0.35329	336.707	395.634	5.9221	14.0452	15.7243	13.6255	101.651	101.249	102.054	-0.805926	14.4462	 79
DATA	1534153232	900000000	8191	1	2018-08-13	09:40:32:900	14.2264	212.959	86.3033	0.329568	1.00095	-0.217331	336.772	395.878	5.92602	14.0328	15.7129	13.6127	101.655	101.251	102.059	-0.807762	14.4462	176
DATA	1534153233	0	8191	1	2018-08-13	09:40:33:000	14.2216	212.728	86.3033	0.249982	0.890751	-0.0691276	336.772	395.738	5.91949	14.0057	15.802	13.5567	101.653	101.249	102.057	-0.808012	14.4462	 98
DATA	1534153233	100000000	8191	1	2018-08-13	09:40:33:100	14.2204	212.691	86.2949	0.187741	0.8581	-0.0374972	336.69	395.79	5.91972	14.0478	15.7523	13.6217	101.656	101.253	102.059	-0.805449	14.4462	 93
DATA	1534153233	200000000	8191	1	2018-08-13	09:40:33:200	14.215	212.789	86.2967	0.202026	0.921361	-0.15356	336.676	395.62	5.92215	14.059	15.8031	13.6229	101.653	101.249	102.057	-0.808001	14.4462	250
DATA	1534153233	300000000	8191	1	2018-08-13	09:40:33:300	14.2183	212.946	86.2997	0.185701	0.92034	0.00663217	336.755	395.684	5.9261	14.0406	15.7828	13.6051	101.656	101.253	102.059	-0.805449	14.4462	180
DATA	1534153233	400000000	8191	1	2018-08-13	09:40:33:400	14.2207	212.964	86.2997	0.170396	0.808104	-0.00561183	336.66	395.827	5.92778	14.0524	15.821	13.6103	101.657	101.253	102.061	-0.807536	14.4462	217
DATA	1534153233	500000000	8191	1	2018-08-13	09:40:33:500	14.2159	212.908	86.2925	0.042854	0.906056	-0.073464	336.722	395.677	5.92596	14.0299	15.765	13.5961	101.651	101.249	102.054	-0.805926	14.4462	197
DATA	1534153233	600000000	8191	1	2018-08-13	09:40:33:600	14.2205	212.967	86.2906	0.236717	0.85708	-0.0775453	336.804	395.826	5.92789	14.0665	15.7435	13.6473	101.654	101.251	102.057	-0.8057	14.4462	146
DATA	1534153233	700000000	8191	1	2018-08-13	09:40:33:700	14.2174	212.897	86.2972	0.280592	0.779535	-0.0897893	336.738	395.625	5.92424	14.0641	15.7319	13.6472	101.656	101.253	102.059	-0.805449	14.4462	 66
DATA	1534153233	800000000	8191	1	2018-08-13	09:40:33:800	14.2195	212.837	86.2937	0.279571	0.716274	0.0109686	336.788	395.725	5.9232	13.9805	15.7219	13.5452	101.655	101.251	102.059	-0.807774	14.4462	218
DATA	1534153233	900000000	8191	1	2018-08-13	09:40:33:900	14.2184	212.671	86.2972	0.296917	0.697908	-0.0178558	336.708	395.672	5.91823	14.0536	15.8527	13.6038	101.655	101.251	102.059	-0.807762	14.4462	 63
DATA	1534153234	0	8191	1	2018-08-13	09:40:34:000	14.2144	212.519	86.2925	0.297937	0.730559	-0.0137745	336.74	395.597	5.91454	14.0738	15.7803	13.6472	101.654	101.251	102.057	-0.805688	14.4462	114
DATA	1534153234	100000000	8191	1	2018-08-13	09:40:34:100	14.2241	212.263	86.2986	0.266307	0.746884	0.0221922	336.688	395.814	5.90667	14.0452	15.765	13.6153	101.654	101.251	102.057	-0.805688	14.4462	183
DATA	1534153234	200000000	8191	1	2018-08-13	09:40:34:200	14.2208	212.073	86.298	0.359157	0.793819	-0.0971867	336.755	395.682	5.90078	13.984	15.704	13.554	101.656	101.253	102.059	-0.805449	14.4462	104
DATA	1534153234	300000000	8191	1	2018-08-13	09:40:34:300	14.2194	211.764	86.3045	0.295897	0.905035	-0.117593	336.66	395.632	5.89199	14.0075	15.7447	13.5732	101.658	101.255	102.061	-0.805199	14.4462	195
DATA	1534153234	400000000	8191	1	2018-08-13	09:40:34:400	14.2242	211.998	86.307	0.247941	0.906056	-0.0374972	336.66	395.752	5.89832	13.9968	15.676	13.577	101.656	101.253	102.059	-0.805449	14.4462	115
DATA	1534153234	500000000	8191	1	2018-08-13	09:40:34:500	14.2221	212.562	86.3094	0.297937	1.00299	-0.0535675	336.61	395.735	5.91461	13.9975	15.7358	13.563	101.653	101.249	102.057	-0.808001	14.4462	131
DATA	1534153234	600000000	8191	1	2018-08-13	09:40:34:600	14.2216	212.597	86.3034	0.264266	0.904015	-0.0617302	336.626	395.753	5.91607	14.0567	15.7764	13.6268	101.654	101.251	102.057	-0.805688	14.4462	 21
DATA	1534153234	700000000	8191	1	2018-08-13	09:40:34:700	14.2185	212.686	86.3088	0.282632	0.88871	0.0423438	336.676	395.586	5.91731	14.0254	15.7167	13.6025	101.655	101.251	102.059	-0.807762	14.4462	200
DATA	1534153234	800000000	8191	1	2018-08-13	09:40:34:800	14.2236	212.564	86.3047	0.426499	0.79484	0.0464252	336.834	395.75	5.91425	14.0294	15.7065	13.6102	101.654	101.251	102.057	-0.805688	14.4462	139
DATA	1534153234	900000000	8191	1	2018-08-13	09:40:34:900	14.226	212.179	86.3047	0.410174	0.746884	0.03061	336.787	395.841	5.90391	14.0671	15.8082	13.6319	101.657	101.253	102.061	-0.807524	14.4462	 76
DATA	1534153235	0	8191	1	2018-08-13	09:40:35:000	14.2264	212.169	86.2998	0.327527	0.778514	0.00663217	336.628	395.827	5.90327	14.034	15.7497	13.6051	101.654	101.251	102.057	-0.805688	14.4462	113
DATA	1534153235	100000000	8191	1	2018-08-13	09:40:35:100	14.2166	211.869	86.3045	0.328547	0.696888	0.165804	336.661	395.655	5.89643	14.0345	15.7828	13.5974	101.655	101.251	102.059	-0.807762	14.4462	220
DATA	1534153235	200000000	8191	1	2018-08-13	09:40:35:200	14.2223	211.892	86.3045	0.394869	0.747904	0.0464252	336.628	395.836	5.89737	14.0116	15.7345	13.5808	101.654	101.251	102.057	-0.805688	14.4462	251
DATA	1534153235	300000000	8191	1	2018-08-13	09:40:35:300	14.2206	211.828	86.3021	0.392828	0.716274	-0.0619852	336.675	395.752	5.89507	14.0291	15.7815	13.591	101.657	101.253	102.061	-0.807524	14.4462	226
DATA	1534153235	400000000	8191	1	2018-08-13	09:40:35:400	14.2186	211.866	86.2949	0.362218	0.696888	-0.125501	336.706	395.617	5.89493	14.0217	15.8108	13.5745	101.655	101.251	102.059	-0.807762	14.4462	252
DATA	1534153235	500000000	8191	1	2018-08-13	09:40:35:500	14.2215	211.68	86.3009	0.313242	0.906056	-0.045915	336.692	395.815	5.8915	14.0387	15.7524	13.6103	101.657	101.253	102.061	-0.807536	14.4462	105
DATA	1534153235	600000000	8191	1	2018-08-13	09:40:35:600	14.2241	211.626	86.2925	0.282632	0.841775	0.0785657	336.722	395.817	5.88893	14.036	15.826	13.5885	101.657	101.253	102.061	-0.807524	14.4462	154
DATA	1534153235	700000000	8191	1	2018-08-13	09:40:35:700	14.2216	211.546	86.2931	0.15407	0.921361	0.0469353	336.676	395.737	5.88658	14.0115	15.7548	13.5757	101.655	101.251	102.059	-0.807762	14.4462	199
DATA	1534153235	800000000	8191	1	2018-08-13	09:40:35:800	14.2164	211.273	86.2925	0.266307	0.955032	0.03061	336.58	395.617	5.87936	13.9819	15.7803	13.5324	101.655	101.251	102.059	-0.807762	14.4462	 88
DATA	1534153235	900000000	8191	1	2018-08-13	09:40:35:900	14.2231	211.511	86.3003	0.345893	0.936666	-0.0418337	336.674	395.905	5.88747	14.0472	15.7904	13.6115	101.655	101.251	102.059	-0.807762	14.4462	 30
DATA	1534153236	0	8191	1	2018-08-13	09:40:36:000	14.2237	211.354	86.3009	0.328547	0.969316	-0.0974418	336.533	395.842	5.88194	14.0797	15.7637	13.6587	101.657	101.253	102.061	-0.807524	14.4462	170
DATA	1534153236	100000000	8191	1	2018-08-13	09:40:36:100	14.2231	211.111	86.2931	0.248961	0.985642	-0.0811165	336.579	395.882	5.87602	14.0534	15.7294	13.6344	101.655	101.251	102.059	-0.807762	14.4462	 15
DATA	1534153236	200000000	8191	1	2018-08-13	09:40:36:200	14.2257	210.581	86.2943	0.199985	0.955032	-0.0688725	336.628	395.89	5.8603	14.0689	15.7714	13.6433	101.656	101.251	102.061	-0.809836	14.4462	206
DATA	1534153236	300000000	8191	1	2018-08-13	09:40:36:300	14.2223	210.66	86.2943	0.251002	0.922381	-0.058159	336.564	395.786	5.86235	14.034	15.7548	13.6038	101.658	101.253	102.063	-0.809598	14.4462	124
DATA	1534153236	400000000	8191	1	2018-08-13	09:40:36:400	14.2237	210.19	86.3015	0.247941	0.908096	-0.117338	336.676	395.783	5.84868	13.9809	15.7294	13.5438	101.656	101.251	102.061	-0.809836	14.9374	213
DATA	1534153236	500000000	8191	1	2018-08-13	09:40:36:500	14.2244	209.848	86.2997	0.202026	0.969316	-0.0854529	336.614	395.838	5.83967	14.0189	15.7663	13.5821	101.657	101.253	102.061	-0.807524	14.9374	 62
DATA	1534153236	600000000	8191	1	2018-08-13	09:40:36:600	14.2294	209.312	86.3027	0.138765	0.939727	-0.105604	336.595	395.983	5.82485	14.0281	15.751	13.5974	101.657	101.253	102.061	-0.807524	14.9374	200
DATA	1534153236	700000000	8191	1	2018-08-13	09:40:36:700	14.2243	209.362	86.2967	0.106115	0.88769	-0.0780555	336.58	395.819	5.82593	14.0248	15.7497	13.5936	101.655	101.251	102.059	-0.807762	14.9374	226
DATA	1534153236	800000000	8191	1	2018-08-13	09:40:36:800	14.2253	209.648	86.2949	0.155091	0.855039	-0.113512	336.722	395.89	5.83451	14.0042	15.6773	13.5859	101.656	101.251	102.061	-0.809836	14.9374	199
DATA	1534153236	900000000	8191	1	2018-08-13	09:40:36:900	14.2259	208.918	86.2984	0.171416	0.855039	-0.12142	336.675	395.829	5.81304	14.0549	15.8082	13.6166	101.657	101.253	102.061	-0.807524	14.9374	199
DATA	1534153237	0	8191	1	2018-08-13	09:40:37:000	14.229	208.796	86.3009	0.12346	0.79484	-0.117593	336.595	395.939	5.80999	14.0233	15.7777	13.5847	101.659	101.255	102.063	-0.807273	14.9374	251
DATA	1534153237	100000000	8191	1	2018-08-13	09:40:37:100	14.2251	209.587	86.2955	0.169375	0.730559	-0.149224	336.674	395.73	5.83055	13.9958	15.7116	13.5668	101.657	101.253	102.061	-0.807524	14.9374	210
DATA	1534153237	200000000	8191	1	2018-08-13	09:40:37:200	14.2237	210.386	86.2949	0.199985	0.809124	-0.0974418	336.772	395.755	5.85373	14.0018	15.7726	13.5591	101.656	101.253	102.059	-0.805449	14.9374	 66
DATA	1534153237	300000000	8191	1	2018-08-13	09:40:37:300	14.2259	210.59	86.3015	0.0255083	0.937686	-0.0778004	336.706	395.944	5.86129	14.019	15.6798	13.6038	101.656	101.251	102.061	-0.809836	14.9374	250
DATA	1534153237	400000000	8191	1	2018-08-13	09:40:37:400	14.226	210.752	86.3016	0.170396	1.08155	-0.0890241	336.723	395.86	5.86448	14.0588	15.7408	13.6382	101.658	101.255	102.061	-0.805199	14.9374	137
DATA	1534153237	500000000	8191	1	2018-08-13	09:40:37:500	14.2271	210.772	86.3004	0.345893	1.00095	-0.105604	336.628	395.874	5.86481	14.0442	15.7396	13.6204	101.654	101.251	102.057	-0.805688	14.9374	175
DATA	1534153237	600000000	8191	1	2018-08-13	09:40:37:600	14.2237	210.839	86.2998	0.345893	0.8581	-0.13749	336.771	395.867	5.86796	14.085	15.8565	13.6421	101.654	101.251	102.057	-0.805688	14.9374	 88
DATA	1534153237	700000000	8191	1	2018-08-13	09:40:37:700	14.2258	210.715	86.3039	0.281612	0.85912	-0.161468	336.675	395.892	5.86403	14.0651	15.8286	13.6242	101.656	101.253	102.059	-0.805449	14.9374	197
DATA	1534153237	800000000	8191	1	2018-08-13	09:40:37:800	14.224	210.842	86.2992	0.296917	0.82647	-0.105094	336.692	395.783	5.86672	14.071	15.7764	13.6446	101.657	101.253	102.061	-0.807524	14.9374	109
DATA	1534153237	900000000	8191	1	2018-08-13	09:40:37:900	14.2236	210.899	86.2974	0.267327	0.825449	-0.109686	336.77	395.84	5.86928	14.0286	15.779	13.591	101.657	101.253	102.061	-0.807524	14.9374	 86
DATA	1534153238	0	8191	1	2018-08-13	09:40:38:000	14.2212	211.011	86.2967	0.187741	0.777494	-0.0660666	336.596	395.792	5.87269	14.0442	15.7497	13.6178	101.656	101.251	102.061	-0.809836	14.9374	183
DATA	1534153238	100000000	8191	1	2018-08-13	09:40:38:100	14.2231	211.02	86.2974	0.138765	0.762189	-0.0015305	336.754	395.824	5.87262	14.0712	15.8031	13.6382	101.655	101.251	102.059	-0.807762	14.9374	214
DATA	1534153238	200000000	8191	1	2018-08-13	09:40:38:200	14.2226	210.986	86.3015	0.249982	0.810144	-0.0420887	336.659	395.822	5.87184	14.0725	15.8349	13.6319	101.656	101.251	102.061	-0.809836	14.9374	 42
DATA	1534153238	300000000	8191	1	2018-08-13	09:40:38:300	14.2233	210.984	86.296	0.344873	0.811165	0.0229575	336.692	395.843	5.87182	14.0297	15.7842	13.5911	101.655	101.251	102.059	-0.807774	14.9374	212
DATA	1534153238	400000000	8191	1	2018-08-13	09:40:38:400	14.2255	210.965	86.2937	0.297937	0.85912	0.0147948	336.756	395.821	5.87008	13.9889	15.7129	13.5579	101.654	101.249	102.059	-0.810075	14.9374	246
DATA	1534153238	500000000	8191	1	2018-08-13	09:40:38:500	14.2229	211.034	86.2943	0.281612	0.825449	0.0785657	336.629	395.803	5.87275	14.0437	15.7625	13.614	101.657	101.253	102.061	-0.807524	14.9374	197
DATA	1534153238	600000000	8191	1	2018-08-13	09:40:38:600	14.2265	211.021	86.3009	0.281612	0.809124	-0.0380074	336.644	395.865	5.87186	14.0597	15.8578	13.6102	101.656	101.251	102.061	-0.809836	14.9374	 26
DATA	1534153238	700000000	8191	1	2018-08-13	09:40:38:700	14.2275	210.937	86.2943	0.361198	0.761169	-0.113512	336.707	395.956	5.87044	14.0608	15.7612	13.6357	101.657	101.253	102.061	-0.807524	14.9374	245
DATA	1534153238	800000000	8191	1	2018-08-13	09:40:38:800	14.2269	210.792	86.299	0.45813	0.82647	-0.0497412	336.628	395.969	5.86684	14.0368	15.8247	13.5898	101.656	101.253	102.059	-0.805449	14.9374	201
DATA	1534153238	900000000	8191	1	2018-08-13	09:40:38:900	14.2226	210.717	86.3003	0.410174	0.777494	-0.0576488	336.691	395.813	5.86421	14.0758	15.8362	13.6357	101.655	101.251	102.059	-0.807762	14.9374	 51
DATA	1534153239	0	8191	1	2018-08-13	09:40:39:000	14.2245	210.892	86.2949	0.361198	0.811165	0.0107135	336.675	395.86	5.86899	14.0658	15.8273	13.6255	101.655	101.251	102.059	-0.807762	14.9374	 87
DATA	1534153239	100000000	8191	1	2018-08-13	09:40:39:100	14.224	210.983	86.2967	0.48976	0.824429	-0.0696377	336.659	395.875	5.87197	14.0577	15.7561	13.6331	101.659	101.255	102.063	-0.807273	14.9374	238
DATA	1534153239	200000000	8191	1	2018-08-13	09:40:39:200	14.2312	211.022	86.2961	0.474455	0.85912	-0.0816267	336.659	395.976	5.8716	14.0343	15.7459	13.6063	101.656	101.251	102.061	-0.809836	14.9374	191
DATA	1534153239	300000000	8191	1	2018-08-13	09:40:39:300	14.2235	210.985	86.2992	0.439764	0.907076	-0.0334159	336.755	395.771	5.87069	14.0159	15.6798	13.6	101.658	101.253	102.063	-0.809598	14.9374	183
DATA	1534153239	400000000	8191	1	2018-08-13	09:40:39:400	14.2228	211.033	86.2931	0.48874	0.935645	-0.0132643	336.645	395.776	5.87238	14.0238	15.7853	13.5834	101.655	101.251	102.059	-0.807762	14.9374	253
DATA	1534153239	500000000	8191	1	2018-08-13	09:40:39:500	14.2213	210.862	86.2961	0.569346	0.841775	-0.00943808	336.645	395.788	5.86844	14.0781	15.8832	13.6268	101.656	101.253	102.059	-0.805449	14.9374	127
DATA	1534153239	600000000	8191	1	2018-08-13	09:40:39:600	14.2262	210.787	86.3045	0.554041	0.889731	-0.00994825	336.611	395.822	5.86482	14.0457	15.8133	13.6038	101.657	101.253	102.061	-0.807524	14.9374	 87
DATA	1534153239	700000000	8191	1	2018-08-13	09:40:39:700	14.225	210.904	86.2974	0.569346	0.778514	0.0145397	336.707	395.805	5.86832	13.9889	15.6874	13.5642	101.655	101.251	102.059	-0.807762	14.9374	244
DATA	1534153239	800000000	8191	1	2018-08-13	09:40:39:800	14.2264	210.888	86.2998	0.584651	0.890751	-0.105349	336.596	395.845	5.86787	14.0146	15.7803	13.5732	101.654	101.249	102.059	-0.810075	14.9374	 31
DATA	1534153239	900000000	8191	1	2018-08-13	09:40:39:900	14.2237	210.894	86.3003	0.681583	0.85708	-0.0660666	336.66	395.865	5.86948	14.0506	15.7714	13.6204	101.654	101.249	102.059	-0.810075	14.9374	213
DATA	1534153240	0	8191	1	2018-08-13	09:40:40:000	14.2274	210.965	86.3051	0.666278	0.792799	-0.137235	336.612	395.939	5.87104	14.0631	15.793	13.6306	101.655	101.251	102.059	-0.807762	14.9374	 53
DATA	1534153240	100000000	8191	1	2018-08-13	09:40:40:100	14.2265	210.763	86.3004	0.678522	0.810144	-0.141061	336.66	395.964	5.86612	14.0829	15.8311	13.6459	101.657	101.253	102.061	-0.807524	14.9374	148
DATA	1534153240	200000000	8191	1	2018-08-13	09:40:40:200	14.2228	210.769	86.3015	0.683623	0.811165	-0.0890241	336.724	395.772	5.86498	14.0414	15.7256	13.6204	101.653	101.249	102.057	-0.808001	14.9374	  2
DATA	1534153240	300000000	8191	1	2018-08-13	09:40:40:300	14.2248	210.632	86.2961	0.666278	0.792799	-0.105604	336.659	395.88	5.86195	14.0199	15.7917	13.577	101.654	101.249	102.059	-0.810075	14.9374	165
DATA	1534153240	400000000	8191	1	2018-08-13	09:40:40:400	14.2219	210.858	86.3009	0.599956	0.791779	-0.0895342	336.659	395.748	5.86746	14.0373	15.8324	13.5885	101.656	101.251	102.061	-0.809836	14.9374	 77
DATA	1534153240	500000000	8191	1	2018-08-13	09:40:40:500	14.2232	210.786	86.2949	0.617302	0.843816	-0.0732089	336.676	395.792	5.86559	14.0235	15.7586	13.5898	101.655	101.251	102.059	-0.807762	14.9374	 62
DATA	1534153240	600000000	8191	1	2018-08-13	09:40:40:600	14.2237	210.664	86.3015	0.649952	0.780555	-0.0849427	336.58	395.777	5.86176	14.0225	15.779	13.5834	101.655	101.251	102.059	-0.807762	14.9374	208
DATA	1534153240	700000000	8191	1	2018-08-13	09:40:40:700	14.2246	210.574	86.2925	0.666278	0.776474	-0.0772902	336.772	395.87	5.86027	14.0506	15.7815	13.6178	101.657	101.253	102.061	-0.807524	14.9374	252
DATA	1534153240	800000000	8191	1	2018-08-13	09:40:40:800	14.2247	210.692	86.2913	0.632607	0.842795	-0.0895342	336.819	395.847	5.86316	14.0062	15.7485	13.5706	101.655	101.251	102.059	-0.807762	14.9374	 48
DATA	1534153240	900000000	8191	1	2018-08-13	09:40:40:900	14.2239	210.542	86.2961	0.649952	0.793819	-0.10586	336.611	395.821	5.85894	14.0483	15.7853	13.614	101.655	101.249	102.061	-0.812149	14.9374	148
DATA	1534153241	0	8191	1	2018-08-13	09:40:41:000	14.2231	210.765	86.298	0.633627	0.744843	-0.0976969	336.611	395.71	5.86381	14.06	15.793	13.6268	101.657	101.253	102.061	-0.807524	14.9374	160
DATA	1534153241	100000000	8191	1	2018-08-13	09:40:41:100	14.2264	210.61	86.2992	0.697908	0.792799	-0.0816267	336.578	395.851	5.86021	13.9907	15.6658	13.5719	101.657	101.253	102.061	-0.807524	14.9374	 10
DATA	1534153241	200000000	8191	1	2018-08-13	09:40:41:200	14.2297	210.712	86.3053	0.632607	0.811165	-0.0579039	336.675	395.91	5.86261	14.0654	15.6976	13.6574	101.656	101.251	102.061	-0.809836	14.9374	232
DATA	1534153241	300000000	8191	1	2018-08-13	09:40:41:300	14.2243	210.586	86.3059	0.665257	0.586692	-0.101268	336.642	395.782	5.85942	13.9889	15.7332	13.5528	101.654	101.251	102.057	-0.805688	14.9374	  3
DATA	1534153241	400000000	8191	1	2018-08-13	09:40:41:400	14.2274	210.632	86.3112	0.600976	0.601997	-0.0737191	336.723	395.823	5.86004	14.0388	15.7688	13.6063	101.657	101.253	102.061	-0.807524	14.936	217
DATA	1534153241	500000000	8191	1	2018-08-13	09:40:41:500	14.2234	210.671	86.3047	0.618322	0.539756	-0.0617302	336.644	395.797	5.86237	14.0347	15.8197	13.5885	101.656	101.251	102.061	-0.809836	14.936	240
DATA	1534153241	600000000	8191	1	2018-08-13	09:40:41:600	14.2283	210.666	86.3125	0.681583	0.571387	-0.0219372	336.61	395.891	5.86161	14.0491	15.7536	13.6229	101.655	101.251	102.059	-0.807762	14.936	184
DATA	1534153241	700000000	8191	1	2018-08-13	09:40:41:700	14.2251	210.626	86.3034	0.631586	0.555061	-0.0216821	336.611	395.83	5.86091	14.0613	15.7536	13.6382	101.655	101.251	102.059	-0.807762	14.936	153
DATA	1534153241	800000000	8191	1	2018-08-13	09:40:41:800	14.2245	210.745	86.307	0.568326	0.477516	-0.0216821	336.612	395.902	5.86554	14.0659	15.8069	13.6306	101.654	101.249	102.059	-0.810075	14.936	179
DATA	1534153241	900000000	8191	1	2018-08-13	09:40:41:900	14.2233	210.616	86.3058	0.618322	0.539756	0.00688725	336.661	395.85	5.86168	14.0967	15.8489	13.6587	101.654	101.249	102.059	-0.810075	14.936	223
DATA	1534153242	0	8191	1	2018-08-13	09:40:42:000	14.2245	210.851	86.3016	0.585671	0.473435	-0.0341812	336.596	395.805	5.86705	14.0338	15.7078	13.6153	101.655	101.251	102.059	-0.807762	14.936	 87
DATA	1534153242	100000000	8191	1	2018-08-13	09:40:42:100	14.2298	210.704	86.2986	0.665257	0.45813	0.0147948	336.662	395.955	5.86299	13.9868	15.6824	13.563	101.655	101.251	102.059	-0.807762	14.936	125
DATA	1534153242	200000000	8191	1	2018-08-13	09:40:42:200	14.2304	210.662	86.2986	0.633627	0.457109	-0.0540777	336.707	395.965	5.86174	13.9894	15.7103	13.5591	101.653	101.249	102.057	-0.808001	14.936	236
DATA	1534153242	300000000	8191	1	2018-08-13	09:40:42:300	14.2258	210.719	86.3033	0.554041	0.507106	-0.12142	336.643	395.754	5.86211	14.0457	15.7421	13.6217	101.653	101.249	102.057	-0.808001	14.936	 75
DATA	1534153242	400000000	8191	1	2018-08-13	09:40:42:400	14.2234	210.464	86.3039	0.457109	0.536695	-0.0380074	336.562	395.793	5.85655	14.0119	15.6747	13.5961	101.653	101.249	102.057	-0.808001	14.936	228
DATA	1534153242	500000000	8191	1	2018-08-13	09:40:42:500	14.2247	210.58	86.3027	0.45813	0.570366	0.0624954	336.58	395.87	5.86042	14.0598	15.7561	13.6357	101.653	101.249	102.057	-0.808001	14.936	238
DATA	1534153242	600000000	8191	1	2018-08-13	09:40:42:600	14.2215	210.626	86.3027	0.553021	0.600976	0.185956	336.691	395.762	5.86139	14.085	15.7904	13.6587	101.657	101.253	102.061	-0.807524	14.936	 86
DATA	1534153242	700000000	8191	1	2018-08-13	09:40:42:700	14.2227	210.956	86.3027	0.569346	0.538736	0.0303549	336.675	395.807	5.87072	14.0449	15.8603	13.591	101.655	101.251	102.059	-0.807762	14.936	152
DATA	1534153242	800000000	8191	1	2018-08-13	09:40:42:800	14.2252	211.076	86.307	0.648932	0.586692	-0.0464252	336.723	395.804	5.87299	14.0154	15.6722	13.6012	101.655	101.251	102.059	-0.807762	14.936	180
DATA	1534153242	900000000	8191	1	2018-08-13	09:40:42:900	14.2293	210.944	86.3039	0.666278	0.669339	0.00688725	336.629	395.897	5.86903	14.0289	15.7752	13.5923	101.654	101.251	102.057	-0.805688	14.936	 39
DATA	1534153243	0	8191	1	2018-08-13	09:40:43:000	14.2289	210.895	86.3016	0.696888	0.617302	0.0385176	336.819	395.89	5.86772	13.9993	15.7752	13.5553	101.655	101.251	102.059	-0.807762	14.936	 52
DATA	1534153243	100000000	8191	1	2018-08-13	09:40:43:100	14.227	210.573	86.2992	0.760148	0.604037	0.0862181	336.643	395.892	5.85955	14.0225	15.7129	13.6	101.654	101.249	102.059	-0.810075	14.936	229
DATA	1534153243	200000000	8191	1	2018-08-13	09:40:43:200	14.2275	210.931	86.3064	0.759128	0.650973	0.122695	336.628	395.876	5.86909	14.0335	15.7421	13.6063	101.655	101.251	102.059	-0.807762	14.936	142
DATA	1534153243	300000000	8191	1	2018-08-13	09:40:43:300	14.2261	210.779	86.3058	0.809124	0.620363	0.138	336.612	395.925	5.8662	14.0641	15.8387	13.6204	101.655	101.251	102.059	-0.807762	14.936	172
DATA	1534153243	400000000	8191	1	2018-08-13	09:40:43:400	14.2261	210.775	86.3051	0.762189	0.638729	0.10688	336.695	395.906	5.86581	14.0513	15.7955	13.6153	101.655	101.251	102.059	-0.807762	14.936	103
DATA	1534153243	500000000	8191	1	2018-08-13	09:40:43:500	14.2258	210.603	86.2974	0.82647	0.681583	0.0783106	336.595	395.837	5.86009	14.0343	15.7205	13.6127	101.657	101.253	102.061	-0.807524	14.936	134
DATA	1534153243	600000000	8191	1	2018-08-13	09:40:43:600	14.2274	210.603	86.3021	0.760148	0.665257	-0.0579039	336.662	395.872	5.85998	14.0569	15.7777	13.6268	101.658	101.255	102.061	-0.805199	14.936	 11
DATA	1534153243	700000000	8191	1	2018-08-13	09:40:43:700	14.2262	210.45	86.2955	0.808104	0.617302	-0.0971867	336.661	395.903	5.85663	14.0541	15.8095	13.6153	101.658	101.253	102.063	-0.809598	14.936	188
DATA	1534153243	800000000	8191	1	2018-08-13	09:40:43:800	14.2291	210.543	86.3015	0.822389	0.697908	-0.0976969	336.692	396.034	5.85996	14.0756	15.7841	13.6484	101.657	101.253	102.061	-0.807524	14.936	 20
